id,enabled,installdat,type,elevation,watertype,jointtype,material,diameter1,diameter2,rotation,modelid,comment,status,mfg,megalugmfg,megalugmdl,fitangle,surveyelev,globalid,creator,creationda,editdate,editor,newt,northing,easting,icon_url
"2215",Yes,2004/02/25,Saddle,5052.67,Potable,Other,Other,"6",Unknown,"0",FIT1930,,Active,,,,,,7c97991a-ac04-4f00-8beb-568e9b063aa2,lkoons,2019/02/13,2019/02/13,lkoons,,1479347.22271365,3207045.07050006,./0.png
"2216",Yes,2004/02/25,SolidSleeve,5052.22,Potable,Flange,DuctileIron,"6","6","0",FIT1931,,Active,,,,,,d9e9c3fa-00b7-4a67-9e49-908fef11a4e5,lkoons,2019/02/13,2019/02/13,lkoons,,1479330.00555648,3207045.05803289,./0.png
"2217",Yes,,Cap,0,Potable,Mechanical,DuctileIron,"6",Unknown,"0",FIT1932,,Active,,,,,,c4e1f4c2-2745-4466-b1f1-fbb5fb1e1316,lkoons,2019/02/13,2019/02/13,lkoons,,1477471.99582106,3208200.68728331,./0.png
"2218",Yes,,Tap,0,Potable,Other,Other,"4","2","0",FIT1933,,Active,,,,,,ac7f3326-b8e0-498d-8b02-f4a638164003,lkoons,2019/02/13,2019/02/13,lkoons,,1471573.58307722,3233667.65045689,./0.png
"2219",Yes,,Tee,0,Potable,Glue,PVC,"3","2","180",FIT1934,,Active,,,,,,d5f633e5-059d-4508-9aaf-1544a6a4f109,lkoons,2019/02/13,2019/02/13,lkoons,,1471501.9854514,3237188.19525306,./0.png
"2220",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT1935,,Active,,,,"90",,3f37e40d-baf9-4d57-a06a-fada3495c1cf,lkoons,2019/02/13,2019/02/13,lkoons,,1471492.08947381,3237188.19525306,./0.png
"2221",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT1936,,Active,,,,"90",,865b0772-508c-4548-b4e1-fde99192d91f,lkoons,2019/02/13,2019/02/13,lkoons,,1476543.61250722,3238915.51857005,./0.png
"2222",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT1937,,Active,,,,"90",,384ff0b7-09c9-4c21-a400-95c8fb147cd0,lkoons,2019/02/13,2019/02/13,lkoons,,1476445.55266398,3159514.29154605,./0.png
"2223",Yes,,Bend,4927.19,Potable,Glue,PVC,"2.5","2.5","0",FIT1938,,Active,,,,"45",,100d7172-8ae5-4d26-8dc7-11a6cd35c9f6,lkoons,2019/02/13,2019/02/13,lkoons,,1445044.12727797,3193729.25854905,./0.png
"2224",Yes,,Bend,4927.19,Potable,Glue,PVC,"2.5","2.5","0",FIT1939,,Active,,,,"45",,d3f46dd2-f57e-488f-9270-fde67e32abec,lkoons,2019/02/13,2019/02/13,lkoons,,1445073.82341281,3193699.35769022,./0.png
"2225",Yes,,Tee,0,Potable,Glue,PVC,"2.5","2.5","55",FIT1940,,Active,,,,,,d40a8d5a-3e54-48e5-940f-a4f2b0ba16f9,lkoons,2019/02/13,2019/02/13,lkoons,,1445032.34744589,3195728.56491789,./0.png
"2226",Yes,,Reducer,4913,Potable,Glue,PVC,"2.5","2","230",FIT1941,,Active,,,,,,c6213c96-a5b7-427d-a948-da7b6e1b09b9,lkoons,2019/02/13,2019/02/13,lkoons,,1445031.68996689,3195729.03473322,./0.png
"2227",Yes,,Cap,4935.82,Potable,Glue,PVC,"2",Unknown,"0",FIT1942,,Active,,,,,,57313c92-aa7a-4bd3-8ee8-0b60b546947a,lkoons,2019/02/13,2019/02/13,lkoons,,1445135.50931306,3197580.56318238,./0.png
"2228",Yes,,Tee,5135.95,Potable,Mechanical,DuctileIron,"10","10","270",FIT1943,,Active,,,,,,b839cbd2-cb0a-485f-8432-b1d751b4f68d,lkoons,2019/02/13,2019/02/13,lkoons,,1487172.08239198,3196396.25419931,./0.png
"2229",Yes,,Tee,4613.55,Potable,Unknown,Unknown,"3","3","270",FIT1944,,Active,,,,,,789314ea-48bf-4063-b3df-05e52cce2e5d,lkoons,2019/02/13,2019/02/13,lkoons,,1397709.71932231,3268290.80266714,./0.png
"2230",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT1945,,Retired,,,,"90",,2c25f4c9-9f5e-4335-9eaf-0bfb5fdc167b,lkoons,2019/02/13,2019/02/13,lkoons,,1458129.93804856,3159256.00334872,./0.png
"2231",Yes,,Bend,0,Potable,Restraint,AC,"4","4","0",FIT1946,,Retired,,,,"90",,7d3a451b-364b-4933-a138-8c80482e1e26,lkoons,2019/02/13,2019/02/13,lkoons,,1458112.67758439,3159232.23043039,./0.png
"2232",Yes,,Cap,5089.24,Potable,Gasket,DuctileIron,"4",Unknown,"180",FIT1947,,Retired,,,,,,0f1b236e-5793-422e-ae15-9b217d7adf57,lkoons,2019/02/13,2019/02/13,lkoons,,1458112.78388339,3159205.01624598,./0.png
"2233",Yes,,Tee,5089.24,Potable,Other,DuctileIron,"4","4","180",FIT1948,,Retired,,,,,,164e5178-6fd1-49d4-823c-9f3db5f1df21,lkoons,2019/02/13,2019/02/13,lkoons,,1458112.78257106,3159205.38435547,./0.png
"2234",Yes,,Tee,5091.24,Potable,Mechanical,DuctileIron,"8","4","0",FIT1949,,Retired,,,,,,d411c917-ecf0-473b-bff3-63e3d19ea835,lkoons,2019/02/13,2019/02/13,lkoons,,1458109.86426981,3159205.41486722,./0.png
"2235",Yes,,Bend,5092.34,Potable,Other,DuctileIron,"4","4","180",FIT1950,,Retired,,,,"90",,f1f2e5a4-72c0-4a5c-aa35-bb7049f95540,lkoons,2019/02/13,2019/02/13,lkoons,,1458112.78257106,3159205.38435547,./0.png
"2236",Yes,,Bend,5092.34,Potable,Other,DuctileIron,"4","4","0",FIT1951,,Retired,,,,"90",,38a70ada-951c-4e90-b70d-4485eccd45d7,lkoons,2019/02/13,2019/02/13,lkoons,,1458109.86426981,3159205.41486722,./0.png
"2237",Yes,,Cap,0,Potable,Glue,PVC,"2",Unknown,"90",FIT1952,,Active,,,,,,706b7000-e69b-4f2f-b125-816b7c928747,lkoons,2019/02/13,2019/02/13,lkoons,,1464851.41673157,3223185.69963606,./0.png
"2238",Yes,,Bend,0,Potable,Glue,PVC,"3","3","0",FIT1953,,Active,,,,"90",,d0356398-010e-440d-806e-13f682ad31b0,lkoons,2019/02/13,2019/02/13,lkoons,,1466607.15928306,3223182.16880322,./0.png
"2239",Yes,,Tee,0,Potable,Glue,PVC,"3","3","0",FIT1954,,Active,,,,,,4701dd11-323c-4b1b-839b-b64ecfd6e6e1,lkoons,2019/02/13,2019/02/13,lkoons,,1466501.49873322,3228432.3889458,./0.png
"2240",Yes,,Tee,0,Potable,Glue,PVC,"2","2","0",FIT1955,,Active,,,,,,31ddcef0-edce-4ae0-a6bc-2455ce1334fa,lkoons,2019/02/13,2019/02/13,lkoons,,1466373.13842565,3233683.6166323,./0.png
"2241",Yes,,Tee,4585.25,Potable,Glue,PVC,"2.5","2.5","0",FIT1956,,Active,,,,,,32a39321-7603-4ad7-8e1e-2356ef1f7daa,lkoons,2019/02/13,2019/02/13,lkoons,,1389816.44869156,3273572.93875639,./0.png
"2242",Yes,,Tee,4585.27,Potable,Glue,PVC,"2.5","2.5","0",FIT1957,,Active,,,,,,6469c4a4-35f2-432b-a365-df1b163c1863,lkoons,2019/02/13,2019/02/13,lkoons,,1389816.87487181,3273579.54143347,./0.png
"2243",Yes,,Tee,4597.1,Potable,Glue,PVC,"3","2","0",FIT1958,,Active,,,,,,321fd634-7d9d-44fa-a603-bce545e14151,lkoons,2019/02/13,2019/02/13,lkoons,,1392615.43587573,3268363.69819064,./0.png
"2244",Yes,,Tee,4581.34,Potable,Unknown,Unknown,"3","3","175",FIT1959,,Active,,,,,,936049ce-07bf-4ac8-8ed8-8669fb1666d6,lkoons,2019/02/13,2019/02/13,lkoons,,1392571.44285348,3267530.5686233,./0.png
"2245",Yes,,Bend,0,Potable,Mechanical,PVC,"24","24","0",FIT1960,,Active,,,,"90",,e0630679-2bc3-45cc-97bd-2ff8715797ab,lkoons,2019/02/13,2019/02/13,lkoons,,1455945.95258714,3138687.38766189,./0.png
"2246",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT1961,,Active,,,,"45",,cf63700e-35a9-49b6-a912-c744c58c7eaf,lkoons,2019/02/13,2019/02/13,lkoons,,1470465.95963632,3217657.93477297,./0.png
"2247",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT1962,,Active,,,,"45",,b2f3a54d-3cc3-4a79-9316-b8308d28d65f,lkoons,2019/02/13,2019/02/13,lkoons,,1470443.61191198,3217637.32359372,./0.png
"2248",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT1963,,Active,,,,"45",,1a0d2576-ae64-41d5-9067-b041f6184075,lkoons,2019/02/13,2019/02/13,lkoons,,1470347.92115848,3217637.32359372,./0.png
"2249",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT1964,,Active,,,,"45",,4b7acd3c-92e2-4ddf-b782-06b262e13570,lkoons,2019/02/13,2019/02/13,lkoons,,1470324.91792364,3217661.25267972,./0.png
"2250",Yes,,Tee,0,Potable,Glue,PVC,"2","2","180",FIT1965,,Active,,,,,,73ae91ec-cdde-4aa6-9fd9-61cfff8d1e9b,lkoons,2019/02/13,2019/02/13,lkoons,,1466371.77031815,3233735.61948106,./0.png
"2251",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT1966,,Active,,,,"90",,9bc2fe6e-ee6c-43a3-aca1-67a37a5b561a,lkoons,2019/02/13,2019/02/13,lkoons,,1461409.08929865,3238615.02048339,./0.png
"2252",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT1967,,Active,,,,"90",,379e65bb-05f5-4970-963a-b9f06c3dc6e4,lkoons,2019/02/13,2019/02/13,lkoons,,1461408.8517663,3238983.54566497,./0.png
"2253",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"4","4","0",FIT1968,,Active,,,,"90",,ed86ae43-cb1d-4a2f-a520-c0934fb5d9e2,lkoons,2019/02/13,2019/02/13,lkoons,,1466154.28059565,3191073.20710264,./0.png
"2254",Yes,,Bend,0,Potable,Gasket,AC,"6","6","0",FIT1969,,Active,,,,"90",,e3f21908-4b01-4fa2-91df-bdd9b3555502,lkoons,2019/02/13,2019/02/13,lkoons,,1420850.31805414,3189141.81496805,./0.png
"2255",Yes,,Bend,0,Potable,Gasket,AC,"6","6","0",FIT1970,,Active,,,,"45",,de47acad-851a-45b4-a233-6405ce5cc3db,lkoons,2019/02/13,2019/02/13,lkoons,,1420386.24844423,3189627.96622673,./0.png
"2256",Yes,,Bend,0,Potable,Gasket,AC,"6","6","0",FIT1971,,Active,,,,"45",,940b8a9b-62ed-4790-995c-ad4f1c1d5dcd,lkoons,2019/02/13,2019/02/13,lkoons,,1419289.8556239,3189722.50212689,./0.png
"2257",Yes,,Bend,0,Potable,Gasket,AC,"6","6","0",FIT1972,,Active,,,,22 1/2,,eb2b02bf-9f8b-4528-9351-701567329b64,lkoons,2019/02/13,2019/02/13,lkoons,,1419000.69445682,3190056.36694472,./0.png
"2258",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"4","4","0",FIT1973,,Retired,,,,"90",,eb394ad6-cb04-4f0c-8961-7d4dcc79847d,lkoons,2019/02/13,2019/02/13,lkoons,,1460663.8256973,3185582.68625955,./0.png
"2259",Yes,,Tee,5125.68,Potable,Mechanical,DuctileIron,"12","12","270",FIT1974,,Active,,,,,,bb57e397-980a-4a8a-ba9e-859bba500e5c,lkoons,2019/02/13,2019/02/13,lkoons,,1455812.28290698,3185576.65018238,./0.png
"2260",Yes,,Cap,0,Potable,Mechanical,DuctileIron,"4",Unknown,"90",FIT1975,,Active,,,,,,ab69bce1-45cc-49ab-bac6-20e367b5614f,lkoons,2019/02/13,2019/02/13,lkoons,,1455912.20823206,3185615.22162755,./0.png
"2261",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"8","10","90",FIT1976,,Active,,,,,,44cb2092-dad7-4ce5-9c32-a69e2461b976,lkoons,2019/02/13,2019/02/13,lkoons,,1444395.48684297,3180393.20221597,./0.png
"2262",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","10","90",FIT1977,,Active,,,,,,91f30a1f-80f8-46ab-b8f4-9044d2ef51ae,lkoons,2019/02/13,2019/02/13,lkoons,,1443846.67133956,3180395.36002006,./0.png
"2263",Yes,,Tee,0,Potable,Glue,PVC,"3","3","270",FIT1978,,Retired,,,,,,0788f2ee-c6d7-445f-b6a8-24dbbbb0ca25,lkoons,2019/02/13,2019/02/13,lkoons,,1404808.89147565,3198299.71922439,./0.png
"2264",Yes,,Cap,0,Potable,Glue,PVC,"3",Unknown,"90",FIT1979,,Retired,,,,,,3722dc33-8252-469b-9504-12d1d048336a,lkoons,2019/02/13,2019/02/13,lkoons,,1404807.90985031,3198299.71758397,./0.png
"2265",Yes,,Cap,0,Potable,Glue,PVC,"3",Unknown,"270",FIT1980,,Retired,,,,,,f946a32a-714c-4461-ae69-3c0e39723c0a,lkoons,2019/02/13,2019/02/13,lkoons,,1405047.67708731,3198299.69560239,./0.png
"2266",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"24","8","180",FIT1981,,Retired,,,,,,3dcf8018-3cbf-4d74-a43f-3aca037510fd,lkoons,2019/02/13,2019/02/13,lkoons,,1459105.32684581,3118887.52306221,./0.png
"2267",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1982,,Retired,,,,"90",,d8f378eb-3508-4dd7-a2cc-420855e168f8,lkoons,2019/02/13,2019/02/13,lkoons,,1461026.68652014,3112390.16958714,./0.png
"2268",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1983,,Retired,,,,"90",,96c63624-d945-4cb0-ad53-b414f04f54ab,lkoons,2019/02/13,2019/02/13,lkoons,,1460968.40087555,3112369.5994183,./0.png
"2269",Yes,,Reducer,0,Potable,Mechanical,DuctileIron,"24","20","40",FIT1984,,Active,,,,,,337e3bb4-c7b2-4f31-ac20-7c0ae1a55f2b,lkoons,2019/02/13,2019/02/13,lkoons,,1458996.20928189,3094674.01899588,./0.png
"2270",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1985,,Active,,,,"45",,04d3f2e0-179e-4a12-8491-0c3721c38326,lkoons,2019/02/13,2019/02/13,lkoons,,1458892.90830739,3094801.42097205,./0.png
"2271",Yes,,Bend,5208.52,Potable,Mechanical,DuctileIron,"24","24","0",FIT1986,,Active,,,,"45",,a0260604-ed71-4a83-9658-693dc900a1bb,lkoons,2019/02/13,2019/02/13,lkoons,,1458491.14795606,3095125.09519348,./0.png
"2272",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1987,,Active,,,,"45",,90061cee-ff98-4b8f-9c17-68aff16f8ee6,lkoons,2019/02/13,2019/02/13,lkoons,,1458512.24240206,3095103.83703388,./0.png
"2273",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"4","2","270",FIT1988,,Active,,,,,,9ccae780-e682-424c-be1f-c4be191b5f38,lkoons,2019/02/13,2019/02/13,lkoons,,1408299.38646315,3196909.08224189,./0.png
"2274",Yes,,Bend,0,Potable,Gasket,AC,"24","24","0",FIT1989,,Active,,,,"45",,c148bb77-03e4-4d4f-ad49-9daaf07d366d,lkoons,2019/02/13,2019/02/13,lkoons,,1461511.68128505,3101726.64891948,./0.png
"2275",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1990,,Active,,,,"45",,8979d121-ec1e-4cb9-ad6d-85739023a976,lkoons,2019/02/13,2019/02/13,lkoons,,1461693.22029206,3110774.68200447,./0.png
"2276",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1991,,Active,,,,11 1/4,,23350b3e-5935-43c5-9484-e19ddf030e11,lkoons,2019/02/13,2019/02/13,lkoons,,1459834.22630665,3115399.2547763,./0.png
"2277",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1992,,Retired,,,,"45",,b9bf1baa-3f8d-4dc9-bc0a-9a9c47298880,lkoons,2019/02/13,2019/02/13,lkoons,,1459565.1448238,3118219.37774497,./0.png
"2278",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1993,,Retired,,,,"45",,0d94f972-cb4f-4448-a3a1-3b4c5303693c,lkoons,2019/02/13,2019/02/13,lkoons,,1459088.95089431,3118631.8998858,./0.png
"2279",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1994,,Active,,,,"90",,042f0298-3b04-40a6-bcde-c6874fd5971b,lkoons,2019/02/13,2019/02/13,lkoons,,1457709.77845581,3122789.47096696,./0.png
"2280",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1995,,Active,,,,22 1/2,,b1087592-7653-40a5-ad18-2d1388d56352,lkoons,2019/02/13,2019/02/13,lkoons,,1455353.89045106,3130479.52251597,./0.png
"2281",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1996,,Active,,,,22 1/2,,13168149-5418-422c-9390-9d5978619c89,lkoons,2019/02/13,2019/02/13,lkoons,,1455317.63264956,3130625.05372097,./0.png
"2282",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1997,,Active,,,,"45",,6d68e760-b946-4ac1-b46a-c69cd210a5ad,lkoons,2019/02/13,2019/02/13,lkoons,,1455376.95930256,3130994.08677556,./0.png
"2283",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1998,,Active,,,,"45",,ac22b50a-fcdb-49fd-8f96-e0daf090001d,lkoons,2019/02/13,2019/02/13,lkoons,,1455130.33906089,3131189.62148947,./0.png
"2284",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT1999,,Active,,,,"90",,5a563b7c-ebad-4162-a5ea-f4db173148be,lkoons,2019/02/13,2019/02/13,lkoons,,1454981.90005331,3137194.23480831,./0.png
"2285",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2000,,Active,,,,"45",,4162c9dd-6408-433d-ad26-92deb9a8c348,lkoons,2019/02/13,2019/02/13,lkoons,,1455017.10109839,3137195.40606581,./0.png
"2286",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2001,,Active,,,,"90",,f8bb8204-98d9-49ed-8909-f01af3ce351f,lkoons,2019/02/13,2019/02/13,lkoons,,1455934.85910539,3138351.00250788,./0.png
"2287",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"24","6","270",FIT2002,,Active,,,,,,7410ac38-522f-41d1-8719-42b39f072362,lkoons,2019/02/13,2019/02/13,lkoons,,1455913.28434539,3138350.89030339,./0.png
"2288",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"24","16","90",FIT2004,,Active,,,,,,633b419c-d191-463f-9372-e4a6511fbe1d,lkoons,2019/02/13,2019/02/13,lkoons,,1455891.03996731,3138350.68295471,./0.png
"2289",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"24","16","270",FIT2005,,Active,,,,,,476148bf-e539-4b63-8066-91a7e15dcbd3,lkoons,2019/02/13,2019/02/13,lkoons,,1455889.21844864,3138689.07729106,./0.png
"2290",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2006,,Active,,,,"90",,a679cb78-68d8-44ff-b5dc-e8cf0cfc5077,lkoons,2019/02/13,2019/02/13,lkoons,,1454999.73663181,3140302.55798797,./0.png
"2291",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2007,,Active,,,,"90",,28583fd6-176c-4599-aebe-11175b17467f,lkoons,2019/02/13,2019/02/13,lkoons,,1454941.15538414,3140302.4490643,./0.png
"2292",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2008,,Active,,,,"90",,4abdb89c-ec46-441b-b762-b7d15fe03717,lkoons,2019/02/13,2019/02/13,lkoons,,1454941.15538414,3140309.90967931,./0.png
"2293",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2009,,Active,,,,"90",,aa65427d-71bc-4a5f-bca8-d6e9c74dd77f,lkoons,2019/02/13,2019/02/13,lkoons,,1454857.83435656,3140309.90967931,./0.png
"2294",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"24",Unknown,"0",FIT2010,,Active,,,,,,1405b2c5-3926-4381-b44e-ca2352cececf,lkoons,2019/02/13,2019/02/13,lkoons,,1454856.69754781,3140615.90841113,./0.png
"2295",Yes,,Tee,4612.88,Potable,Glue,PVC,"2","3","90",FIT2011,,Active,,,,,,926e64bd-afd3-450b-b490-4aa98542a2cd,lkoons,2019/02/13,2019/02/13,lkoons,,1395092.18682773,3268331.86098397,./0.png
"2296",Yes,,Tee,0,Potable,Glue,PVC,"3","3","90",FIT2012,,Active,,,,,,b06c52bb-f653-4e57-8e1e-c11836b53f51,lkoons,2019/02/13,2019/02/13,lkoons,,1395051.23480989,3268332.54897472,./0.png
"2297",Yes,,Reducer,0,Potable,Other,PVC,"3","2","90",FIT2013,,Active,,,,,,f6eb3400-eecb-4852-986c-0be889c6a186,lkoons,2019/02/13,2019/02/13,lkoons,,1395051.18756589,3268332.54963088,./0.png
"2298",Yes,,Tee,0,Potable,Glue,PVC,"2.5","2.5","180",FIT2014,,Active,,,,,,dbd4502f-c5ed-4fae-9bae-255cbbe363d4,lkoons,2019/02/13,2019/02/13,lkoons,,1395111.99485898,3273542.18586513,./0.png
"2299",Yes,,Cap,4617.38,Potable,Glue,PVC,"2",Unknown,"180",FIT2015,,Active,,,,,,4971b382-0d62-452e-bb48-542617c7f029,lkoons,2019/02/13,2019/02/13,lkoons,,1397665.39231123,3265742.43538855,./0.png
"2300",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT2016,,Active,,,,"45",,e005bf58-e53d-4990-ad32-e5728d5b4651,lkoons,2019/02/13,2019/02/13,lkoons,,1389849.62611865,3273590.18281639,./0.png
"2301",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT2017,,Active,,,,"45",,4a32206c-1985-4385-855f-f9b557657f46,lkoons,2019/02/13,2019/02/13,lkoons,,1389842.30264248,3273579.69694497,./0.png
"2302",Yes,,Tee,0,Potable,Glue,PVC,"2","2","275",FIT2018,,Active,,,,,,1fa36bd1-e1f8-4d1b-a908-94261d4f4273,lkoons,2019/02/13,2019/02/13,lkoons,,1393452.46799432,3273559.17598864,./0.png
"2303",Yes,,Tee,0,Potable,Mechanical,PVC,"10","10","65",FIT2019,,Active,,,,,,f3db2ef9-59e2-421a-805c-6f60b713678c,lkoons,2019/02/13,2019/02/13,lkoons,,1442377.81994656,3180557.28423689,./0.png
"2304",Yes,,Bend,4686.26,Potable,Mechanical,DuctileIron,"12","12","0",FIT2020,,Active,,,,"45",,99ea4da2-0d9f-4fb6-a3a9-9a993c68ac81,lkoons,2019/02/13,2019/02/13,lkoons,,1423700.45966356,3249711.15445906,./0.png
"2305",Yes,,Tee,4688.08,Potable,Mechanical,DuctileIron,"12","12","180",FIT2021,,Active,,,,,,b951e173-27df-42c3-8fbd-cb1436b19b40,lkoons,2019/02/13,2019/02/13,lkoons,,1423732.97009723,3249805.46496597,./0.png
"2306",Yes,,Bend,4686.69,Potable,Mechanical,DuctileIron,"12","12","0",FIT2022,,Active,,,,"45",,36b8a4b2-1b45-4505-8683-c906cb827145,lkoons,2019/02/13,2019/02/13,lkoons,,1423734.62199681,3249741.86174671,./0.png
"2307",Yes,,Bend,4704.51,Potable,Mechanical,DuctileIron,"12","12","0",FIT2023,,Active,,,,"45",,f174002b-7f98-4f71-a3dd-6eea64d33acf,lkoons,2019/02/13,2019/02/13,lkoons,,1423755.95955256,3246302.72033106,./0.png
"2308",Yes,,Bend,4704.27,Potable,Mechanical,DuctileIron,"12","12","0",FIT2024,,Active,,,,"45",,ed510724-5426-4a6a-8cba-6b2de0a7f0ec,lkoons,2019/02/13,2019/02/13,lkoons,,1423793.91584148,3246340.2901378,./0.png
"2309",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"24","24","0",FIT2025,,Retired,,,,"45",,239003d2-244b-4921-b8fb-d5b1a7133a0e,lkoons,2019/02/13,2019/02/13,lkoons,,1459570.41121748,3118366.11859322,./0.png
"2310",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT2026,,Active,,,,"90",,2bce0e1c-e870-48c8-aa31-0ab21ff91d1e,lkoons,2019/02/13,2019/02/13,lkoons,,1469053.90471764,3233685.41059197,./0.png
"2311",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT2027,,Active,,,,"90",,008ecfa5-0fd5-4acf-a55c-4249e391f3a2,lkoons,2019/02/13,2019/02/13,lkoons,,1469053.0198769,3233749.73428223,./0.png
"2312",Yes,,Tee,0,Potable,Glue,PVC,"2.5","2.5","90",FIT2028,,Active,,,,,,e1ed3850-75fe-4d08-aeca-3cc266482e99,lkoons,2019/02/13,2019/02/13,lkoons,,1428799.23588331,3164392.43664539,./0.png
"2313",Yes,,Bend,0,Potable,Glue,PVC,"2.5","2.5","0",FIT2029,,Active,,,,"90",,5adc851e-7bed-4077-9575-9c4345ec59f2,lkoons,2019/02/13,2019/02/13,lkoons,,1428804.06920698,3164392.64136939,./0.png
"2314",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","10","270",FIT2030,,Active,,,,,,5dc6695d-033d-4636-b12f-9d0264ac0d05,lkoons,2019/02/13,2019/02/13,lkoons,,1492361.93060806,3196391.18334331,./0.png
"2315",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","10","270",FIT2031,,Active,,,,,,67da7ac3-64d9-423c-8846-df7977a6a558,lkoons,2019/02/13,2019/02/13,lkoons,,1492305.20106272,3196390.03636397,./0.png
"2316",Yes,,Cap,0,Potable,Mechanical,DuctileIron,"10",Unknown,"180",FIT2032,,Active,,,,,,f3e0d470-edf4-41cd-8f76-14f41ebee404,lkoons,2019/02/13,2019/02/13,lkoons,,1492306.28242539,3196358.77559972,./0.png
"2317",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","10","270",FIT2033,,Active,,,,,,8a039264-9033-4d8e-9ecd-9a206a77d936,lkoons,2019/02/13,2019/02/13,lkoons,,1497354.59385106,3196453.0572353,./0.png
"2318",Yes,,Bend,0,Potable,Glue,PVC,"3","3","0",FIT2034,,Active,,,,"45",,cab237e4-5844-4f81-a93f-bd432e122bc7,lkoons,2019/02/13,2019/02/13,lkoons,,1455541.10234697,3189831.02159488,./0.png
"2319",Yes,,Tee,0,Potable,Glue,PVC,"3","3","0",FIT2035,,Active,,,,,,de40079d-80f2-4c3d-b53b-44762b4cdbc9,lkoons,2019/02/13,2019/02/13,lkoons,,1455779.09826206,3191215.87085931,./0.png
"2320",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT2036,,Active,,,,"45",,de064f9b-eeb8-41e4-8cb2-243cd2eca5ec,lkoons,2019/02/13,2019/02/13,lkoons,,1413985.39641656,3228665.45147181,./0.png
"2321",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT2037,,Active,,,,"90",,ae886dd0-2b84-4442-a3dd-20512b5a575d,lkoons,2019/02/13,2019/02/13,lkoons,,1475121.08812131,3201746.03155747,./0.png
"2322",Yes,,Cap,0,Potable,Glue,PVC,"2",Unknown,"0",FIT2038,,Active,,,,,,3b881ea0-6ff3-4962-afe9-f6df8ab770c2,lkoons,2019/02/13,2019/02/13,lkoons,,1475133.23704715,3202549.28159139,./0.png
