id,enabled,installdat,type,elevation,watertype,diameter,comment,status,mfg,saddlemfg,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"4178",TRUE,2018/06/25,CorpStop,4914.061,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435027.787,3156244.801,./0.png
"4179",TRUE,2018/06/25,CorpStop,4913.869,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435027.315,3156235.059,./0.png
"4180",TRUE,2018/06/25,CorpStop,4912.309,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1434879.161,3156140.55,./0.png
"4181",TRUE,2018/06/25,CorpStop,4911.765,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1434838.471,3156139.892,./0.png
"4182",TRUE,2018/06/25,CorpStop,4911.598,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1434827.7,3156141.174,./0.png
"4183",TRUE,2018/06/25,CorpStop,4911.322,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1434817.864,3156141.436,./0.png
"4184",TRUE,2018/06/25,CorpStop,4917.109,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435320.633,3156379.036,./0.png
"4185",TRUE,2018/06/25,CorpStop,4917.562,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435318.257,3156340.301,./0.png
"4186",TRUE,2018/06/25,CorpStop,4917.657,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435317.96,3156327.908,./0.png
"4187",TRUE,2018/06/25,CorpStop,4917.93,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435318.005,3156288.363,./0.png
"4188",TRUE,2018/06/25,CorpStop,4917.9,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435317.724,3156279.032,./0.png
"4189",TRUE,2018/06/25,CorpStop,4917.735,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435315.914,3156241.296,./0.png
"4190",TRUE,2018/06/25,CorpStop,4917.699,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435315.66,3156228.743,./0.png
"4191",TRUE,2018/06/25,CorpStop,4917.528,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435316.131,3156186.644,./0.png
"4192",TRUE,2018/06/25,CorpStop,4917.067,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435320.913,3156387.468,./0.png
"4193",TRUE,2018/06/25,CorpStop,4916.796,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435320.363,3156440.968,./0.png
"4194",TRUE,2018/06/25,CorpStop,4916.75,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435320.565,3156452.002,./0.png
"4195",TRUE,2018/06/25,CorpStop,4916.636,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435322.961,3156495.089,./0.png
"4196",TRUE,2018/07/30,CurbStop,4924.444,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436237.564,3155740.794,./0.png
"4197",TRUE,2018/07/30,CurbStop,4924.573,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436239.717,3155732.274,./0.png
"4198",TRUE,2018/07/30,CurbStop,4924.746,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436182.599,3155702.663,./0.png
"4199",TRUE,2018/07/30,CurbStop,4925.372,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436234.271,3155627.894,./0.png
"4200",TRUE,2018/07/30,CurbStop,4925.268,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436234.125,3155617.925,./0.png
"4201",TRUE,2018/07/30,CurbStop,4925.426,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436182.103,3155609.302,./0.png
"4202",TRUE,2018/07/30,CurbStop,4925.88,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436181.942,3155559.456,./0.png
"4203",TRUE,2018/07/30,CurbStop,4925.859,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436181.778,3155549.578,./0.png
"4204",TRUE,2018/07/30,CurbStop,4925.96,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436233.412,3155508.998,./0.png
"4205",TRUE,2018/07/30,CurbStop,4926.093,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436233.409,3155498.162,./0.png
"4206",TRUE,2018/07/30,CurbStop,4926.78,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436181.603,3155458.774,./0.png
"4207",TRUE,2018/07/30,CurbStop,4927.225,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436181.256,3155410.165,./0.png
"4208",TRUE,2018/07/30,CurbStop,4927.072,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436181.161,3155399.853,./0.png
"4209",TRUE,2018/07/30,CurbStop,4927.218,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436232.658,3155387.364,./0.png
"4210",TRUE,2018/07/30,CurbStop,4927.164,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436232.476,3155377.616,./0.png
"4211",TRUE,2018/07/30,CurbStop,4927.929,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436180.704,3155349.09,./0.png
"4212",TRUE,2018/07/30,CurbStop,4929.22,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436232.451,3155268.987,./0.png
"4213",TRUE,2018/07/30,CurbStop,4929.433,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436232.32,3155259.034,./0.png
"4214",TRUE,2018/07/30,CurbStop,4932.257,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436231.501,3155149.45,./0.png
"4215",TRUE,2018/07/30,CurbStop,4932.429,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436231.373,3155137.95,./0.png
"4216",TRUE,2018/07/30,CurbStop,4932.055,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436179.889,3155148.097,./0.png
"4217",TRUE,2018/07/30,CurbStop,4931.966,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436179.855,3155157.801,./0.png
"4218",TRUE,2018/07/30,CurbStop,4933.615,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436178.783,3155037.712,./0.png
"4219",TRUE,2018/07/30,CurbStop,4933.769,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436179.218,3155027.674,./0.png
"4220",TRUE,2018/07/30,CurbStop,4933.893,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436231.047,3154958.629,./0.png
"4221",TRUE,2018/07/30,CurbStop,4934.044,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436230.485,3154948.627,./0.png
"4222",TRUE,2018/07/30,CurbStop,4934.017,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436178.954,3154937.763,./0.png
"4223",TRUE,2018/07/30,CurbStop,4933.677,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436179.038,3154927.791,./0.png
"4224",TRUE,2018/07/30,CurbStop,4933.273,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436230.357,3154888.081,./0.png
"4225",TRUE,2018/07/30,CurbStop,4932.363,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436230.191,3154788.351,./0.png
"4226",TRUE,2018/07/30,CurbStop,4932.206,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436226.022,3154780.992,./0.png
"4227",TRUE,2018/07/30,CurbStop,4931.859,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436138.807,3154809.186,./0.png
"4228",TRUE,2018/07/30,CurbStop,4931.697,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436145.769,3154751.502,./0.png
"4229",TRUE,2018/07/30,CurbStop,4931.462,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436136.831,3154754.875,./0.png
"4230",TRUE,2018/07/30,CurbStop,4929.784,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436027.533,3154756.671,./0.png
"4231",TRUE,2018/07/30,CurbStop,4929.72,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436017.089,3154756.352,./0.png
"4232",TRUE,2018/07/30,CurbStop,4927.426,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435906.178,3154748.046,./0.png
"4233",TRUE,2018/07/30,CurbStop,4927.376,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435896.521,3154746.581,./0.png
"4234",TRUE,2018/07/30,CurbStop,4924.69,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435785.77,3154736.651,./0.png
"4235",TRUE,2018/07/30,CurbStop,4924.446,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435776.165,3154735.106,./0.png
"4236",TRUE,2018/07/30,CurbStop,4927.154,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435884.849,3154819.414,./0.png
"4237",TRUE,2018/07/30,CurbStop,4926.599,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435932.038,3154869.318,./0.png
"4238",TRUE,2018/07/30,CurbStop,4926.664,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435931.542,3154878.547,./0.png
"4239",TRUE,2018/07/30,CurbStop,4926.209,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435876.912,3154910.155,./0.png
"4240",TRUE,2018/07/30,CurbStop,4926.227,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435876.166,3154920.466,./0.png
"4241",TRUE,2018/07/30,CurbStop,4925.954,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435926.102,3154988.607,./0.png
"4242",TRUE,2018/07/30,CurbStop,4925.694,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435926.24,3154998.505,./0.png
"4243",TRUE,2018/07/30,CurbStop,4925.583,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435874.095,3155009.104,./0.png
"4244",TRUE,2018/07/30,CurbStop,4925.685,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435874.329,3155019.505,./0.png
"4245",TRUE,2018/07/30,CurbStop,4924.842,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.096,3155089.925,./0.png
"4246",TRUE,2018/07/30,CurbStop,4924.889,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.62,3155098.685,./0.png
"4247",TRUE,2018/07/30,CurbStop,4924.746,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435874.873,3155111.682,./0.png
"4248",TRUE,2018/07/30,CurbStop,4924.738,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435874.944,3155121.709,./0.png
"4249",TRUE,2018/07/30,CurbStop,4924.673,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.114,3155158.737,./0.png
"4250",TRUE,2018/07/30,CurbStop,4923.206,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435875.215,3155215.11,./0.png
"4251",TRUE,2018/07/30,CurbStop,4924.18,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435875.87,3155346.122,./0.png
"4252",TRUE,2018/07/30,CurbStop,4924.453,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.869,3155349.817,./0.png
"4253",TRUE,2018/07/30,CurbStop,4924.411,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.85,3155359.647,./0.png
"4254",TRUE,2018/07/30,CurbStop,4924.959,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435876.16,3155416.18,./0.png
"4255",TRUE,2018/07/30,CurbStop,4924.938,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435875.791,3155426.984,./0.png
"4256",TRUE,2018/07/30,CurbStop,4924.781,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435927.918,3155451.174,./0.png
"4257",TRUE,2018/07/30,CurbStop,4924.671,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435928.006,3155459.712,./0.png
"4258",TRUE,2018/07/30,CurbStop,4924.48,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435876.826,3155491.598,./0.png
"4259",TRUE,2018/07/30,CurbStop,4924.365,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435877.283,3155542.555,./0.png
"4260",TRUE,2018/07/30,CurbStop,4924.038,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435929.024,3155551.263,./0.png
"4261",TRUE,2018/07/30,CurbStop,4923.823,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435929.026,3155560.22,./0.png
"4262",TRUE,2018/07/30,CurbStop,4923.306,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435877.12,3155632.263,./0.png
"4263",TRUE,2018/07/30,CurbStop,4923.438,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435877.117,3155641.92,./0.png
"4264",TRUE,2018/07/30,CurbStop,4923.112,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435929.407,3155650.713,./0.png
"4265",TRUE,2018/07/30,CurbStop,4923.015,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435929.293,3155660.443,./0.png
"4266",TRUE,2018/07/30,CurbStop,4922.58,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435871.636,3155730.003,./0.png
"4267",TRUE,2018/07/30,CurbStop,4922.592,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435874.216,3155739.721,./0.png
"4268",TRUE,2018/07/30,CurbStop,4922.825,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435974.769,3155780.132,./0.png
"4269",TRUE,2018/07/30,CurbStop,4923.37,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436041.811,3155777.537,./0.png
"4270",TRUE,2018/07/30,CurbStop,4923.392,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436052.052,3155777.289,./0.png
"4271",TRUE,2018/07/30,CurbStop,4924.037,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436162.879,3155784.607,./0.png
"4272",TRUE,2018/07/30,CurbStop,4924.068,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1436172.371,3155784.239,./0.png
"4273",TRUE,2018/08/02,CurbStop,4920.507,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435625.416,3155823.217,./0.png
"4274",TRUE,2018/08/02,CurbStop,4919.844,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435624.844,3155763.519,./0.png
"4275",TRUE,2018/08/02,CurbStop,4919.958,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435624.312,3155752.211,./0.png
"4276",TRUE,2018/08/02,CurbStop,4919.133,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435572.143,3155660.735,./0.png
"4277",TRUE,2018/08/02,CurbStop,4918.907,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435624.285,3155652.844,./0.png
"4278",TRUE,2018/08/02,CurbStop,4919.033,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435624.216,3155642.14,./0.png
"4279",TRUE,2018/08/02,CurbStop,4918.642,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435572.322,3155610.651,./0.png
"4280",TRUE,2018/08/02,CurbStop,4918.671,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435572.382,3155599.736,./0.png
"4281",TRUE,2018/08/02,CurbStop,4918.344,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435624.054,3155552.247,./0.png
"4282",TRUE,2018/08/02,CurbStop,4918.137,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435623.921,3155542.653,./0.png
"4283",TRUE,2018/08/02,CurbStop,4918.065,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435571.307,3155509.593,./0.png
"4284",TRUE,2018/08/02,CurbStop,4918.12,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435572.183,3155500.232,./0.png
"4285",TRUE,2018/08/02,CurbStop,4917.424,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435623.203,3155452.167,./0.png
"4286",TRUE,2018/08/02,CurbStop,4917.652,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435623.172,3155442.319,./0.png
"4287",TRUE,2018/08/02,CurbStop,4917.115,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435570.871,3155410.339,./0.png
"4288",TRUE,2018/08/02,CurbStop,4917.211,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435570.984,3155400.65,./0.png
"4289",TRUE,2018/08/02,CurbStop,4916.694,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435622.898,3155351.571,./0.png
"4290",TRUE,2018/08/02,CurbStop,4916.631,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435623.087,3155343.016,./0.png
"4291",TRUE,2018/08/02,CurbStop,4915.926,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435570.368,3155307.589,./0.png
"4292",TRUE,2018/08/02,CurbStop,4914.418,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435544.873,3155231.471,./0.png
"4293",TRUE,2018/08/02,CurbStop,4916.588,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435622.006,3155172.006,./0.png
"4294",TRUE,2018/08/02,CurbStop,4916.706,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435622.05,3155161.906,./0.png
"4295",TRUE,2018/08/02,CurbStop,4916.996,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435569.531,3155122.739,./0.png
"4296",TRUE,2018/08/02,CurbStop,4917.044,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435570.071,3155111.979,./0.png
"4297",TRUE,2018/08/02,CurbStop,4917.568,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435621.627,3155063.565,./0.png
"4298",TRUE,2018/08/02,CurbStop,4917.666,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435621.743,3155054.303,./0.png
"4299",TRUE,2018/08/02,CurbStop,4917.825,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435569.211,3155022.348,./0.png
"4300",TRUE,2018/08/02,CurbStop,4917.799,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435569.314,3155011.812,./0.png
"4301",TRUE,2018/08/02,CurbStop,4918.126,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435620.526,3154964.466,./0.png
"4302",TRUE,2018/08/02,CurbStop,4918.209,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435619.823,3154954.49,./0.png
"4303",TRUE,2018/08/02,CurbStop,4918.495,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435566.345,3154919.235,./0.png
"4304",TRUE,2018/08/02,CurbStop,4918.421,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435566.212,3154909.861,./0.png
"4305",TRUE,2018/08/02,CurbStop,4918.921,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435614.885,3154866.517,./0.png
"4306",TRUE,2018/08/02,CurbStop,4919.036,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435614.024,3154856.111,./0.png
"4307",TRUE,2018/08/02,CurbStop,4919.207,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435559.052,3154814.413,./0.png
"4308",TRUE,2018/08/02,CurbStop,4921.633,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435656.842,3154734.929,./0.png
"4309",TRUE,2018/08/02,CurbStop,4921.738,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435666.757,3154734.536,./0.png
"4310",TRUE,2018/08/02,CurbStop,4919.199,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435547.724,3154740.463,./0.png
"4311",TRUE,2018/08/02,CurbStop,4918.746,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435538.204,3154742.429,./0.png
"4312",TRUE,2018/08/02,CurbStop,4916.613,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435427.183,3154752.86,./0.png
"4313",TRUE,2018/08/02,CurbStop,4916.5,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435417.959,3154753.52,./0.png
"4314",TRUE,2018/08/02,CurbStop,4915.772,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435356.494,3154756.113,./0.png
"4315",TRUE,2018/08/02,CurbStop,4916.04,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435361.143,3154811.404,./0.png
"4316",TRUE,2018/08/02,CurbStop,4915.289,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435276.894,3154780.669,./0.png
"4317",TRUE,2018/08/02,CurbStop,4915.271,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435271.741,3154788.169,./0.png
"4318",TRUE,2018/08/02,CurbStop,4914.464,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435269.948,3154887.117,./0.png
"4319",TRUE,2018/08/02,CurbStop,4914.312,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435270.209,3154897.292,./0.png
"4320",TRUE,2018/08/02,CurbStop,4914.101,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435322.048,3154934.494,./0.png
"4321",TRUE,2018/08/02,CurbStop,4914.103,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435321.97,3154944.383,./0.png
"4322",TRUE,2018/08/02,CurbStop,4913.754,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435322.347,3155003.34,./0.png
"4323",TRUE,2018/08/02,CurbStop,4913.603,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435270.322,3155017.186,./0.png
"4324",TRUE,2018/08/02,CurbStop,4913.553,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435270.388,3155027.516,./0.png
"4325",TRUE,2018/08/02,CurbStop,4913.217,Potable,"1","0",Active,Ford,Ford,Feature,,2021/06/28,rmaple,2021/06/28,rmaple,,1435322.023,3155113.14,./0.png
