id,enabled,installdat,type,elevation,watertype,diameter,rotation,tracerwire,modelid,comment,status,openleft,curopen,turnsclose,mfg,megalugmfg,megalugmdl,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"109",TRUE,2019/10/25,Gate,4827.103,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177719.014,1426891.506,./0.png
"110",TRUE,2019/10/31,Gate,4830.395,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177786.973,1427186.824,./0.png
"111",TRUE,2019/11/01,Gate,4842.352,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177241.701,1427197.761,./0.png
"112",TRUE,2019/11/04,Gate,4831.788,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177962.862,1427438.361,./0.png
"113",TRUE,2019/11/04,Gate,4836.088,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177592.356,1427472.693,./0.png
"114",TRUE,2019/11/04,Gate,4835.992,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177586.883,1427472.611,./0.png
"115",TRUE,2019/11/04,Gate,4836.131,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177589.542,1427473.672,./0.png
"116",TRUE,2019/11/04,Gate,4837.271,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177420.035,1427470.494,./0.png
"117",TRUE,2016/06/08,Gate,4825.238,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177374.099,1425901.754,./0.png
"118",TRUE,2016/06/08,Gate,4817.547,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177018.415,1425107.023,./0.png
"119",TRUE,2016/06/08,Gate,4823.506,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177271.209,1425675.164,./0.png
"120",TRUE,2016/06/09,Gate,4824.99,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177286.714,1425959.818,./0.png
"121",TRUE,2016/06/09,Gate,4827.966,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176958.957,1426086.439,./0.png
"122",TRUE,2016/06/09,Gate,4827.834,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176951.833,1426089.067,./0.png
"123",TRUE,2016/06/09,Gate,4827.937,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176953.756,1426084.227,./0.png
"124",TRUE,2016/06/09,Gate,4828.183,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176888.568,1426111.79,./0.png
"125",TRUE,2016/06/10,Gate,4826.421,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176861,1425833.569,./0.png
"126",TRUE,2016/06/10,Gate,4826.246,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176863.234,1425828.627,./0.png
"127",TRUE,2016/06/10,Gate,4826.242,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176858.197,1425826.378,./0.png
"128",TRUE,2016/06/10,Gate,4822.976,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177114.686,1425735.939,./0.png
"129",TRUE,2016/06/13,Gate,4822.89,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177055.98,1425445.22,./0.png
"130",TRUE,2016/06/13,Gate,4819.172,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176924.26,1425139.107,./0.png
"131",TRUE,2016/06/17,Gate,4824.944,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176777.449,1425606.577,./0.png
"132",TRUE,2016/06/17,Gate,4825.4,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176755.781,1425556.387,./0.png
"133",TRUE,2016/06/17,Gate,4825.608,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176757.476,1425551.431,./0.png
"134",TRUE,2016/06/17,Gate,4825.539,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176752.787,1425548.976,./0.png
"135",TRUE,2016/06/17,Gate,4822.766,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176595.493,1425273.853,./0.png
"136",TRUE,2016/06/17,Gate,4822.746,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176596.921,1425268.24,./0.png
"137",TRUE,2016/06/17,Gate,4822.853,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176592.902,1425269.381,./0.png
"138",TRUE,2016/06/17,Gate,4822.711,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176590.478,1425272.452,./0.png
"139",TRUE,2016/06/20,Gate,4823.307,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176531.083,1425164.273,./0.png
"140",TRUE,2016/06/20,Gate,4816.676,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176530.834,1424803.533,./0.png
"141",TRUE,2017/11/06,Gate,4822.323,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Clow,?,?,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177473.079,1426083.927,./0.png
"142",TRUE,2017/11/10,Gate,4822.253,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Clow,?,?,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177469.03,1426084.145,./0.png
"143",TRUE,2017/11/10,Gate,4823.728,Potable,"12",,Yes,,,Active,Yes,Yes,"38",Clow,?,?,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177461.591,1426085.778,./0.png
"144",TRUE,2018/10/29,Gate,4832.374,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Ground,,2021/10/25,rmaple,2021/10/25,rmaple,,3176458.849,1426246.796,./0.png
"145",TRUE,2019/08/20,Gate,4861.379,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175472.658,1427721.24,./0.png
"146",TRUE,2019/08/20,Gate,4862.041,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175800.577,1427708.778,./0.png
"147",TRUE,2019/08/20,Gate,4862.827,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175747.878,1427794.869,./0.png
"148",TRUE,2019/08/20,Gate,4862.629,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175751.108,1427794.91,./0.png
"149",TRUE,2019/08/20,Gate,4862.578,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175752.879,1427797.171,./0.png
"150",TRUE,2019/08/20,Gate,4863.849,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Star,"1400",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175867.724,1427861.616,./0.png
"151",TRUE,2019/09/10,Gate,4824.17,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177608.51,1426574.214,./0.png
"152",TRUE,2019/09/11,Gate,4835.792,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177216.57,1426834,./0.png
"153",TRUE,2019/09/11,Gate,4835.838,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177212.694,1426835.237,./0.png
"154",TRUE,2019/09/11,Gate,4835.837,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177217.55,1426838.009,./0.png
"155",TRUE,2019/09/11,Gate,4835.788,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177213.753,1426839.022,./0.png
"156",TRUE,2019/09/11,Gate,4847.03,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177055.316,1427122.454,./0.png
"157",TRUE,2019/09/11,Gate,4847.255,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177055.132,1427125.329,./0.png
"158",TRUE,2019/09/11,Gate,4847.206,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177052.814,1427127.492,./0.png
"159",TRUE,2019/09/11,Gate,4851.281,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176931.541,1427340.89,./0.png
"160",TRUE,2019/09/11,Gate,4852.65,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176918.383,1427366.682,./0.png
"161",TRUE,2019/09/11,Gate,4852.684,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176919.439,1427370.518,./0.png
"162",TRUE,2019/09/11,Gate,4852.786,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176915.231,1427371.507,./0.png
"163",TRUE,2019/09/11,Gate,4852.713,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176914.407,1427368.172,./0.png
"164",TRUE,2019/09/12,Gate,4834.698,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177265.345,1426863.334,./0.png
"165",TRUE,2019/09/12,Gate,4840.327,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176994.251,1426715.865,./0.png
"166",TRUE,2019/09/12,Gate,4840.454,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176991.274,1426715.331,./0.png
"167",TRUE,2019/09/12,Gate,4840.495,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176989.476,1426713.043,./0.png
"168",TRUE,2019/09/12,Gate,4850.488,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176839.918,1426994.828,./0.png
"169",TRUE,2019/09/12,Gate,4861.098,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176698.425,1427249.304,./0.png
"170",TRUE,2019/09/12,Gate,4861.032,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176694.528,1427250.312,./0.png
"171",TRUE,2019/09/12,Gate,4861.027,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176693.69,1427246.344,./0.png
"172",TRUE,2019/09/12,Gate,4861.032,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176697.08,1427245.783,./0.png
"173",TRUE,2019/09/13,Gate,4842.161,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176843.272,1426645.657,./0.png
"174",TRUE,2019/09/13,Gate,4842.676,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176723.49,1426599.444,./0.png
"175",TRUE,2019/09/13,Gate,4842.593,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176720.538,1426599.888,./0.png
"176",TRUE,2019/09/13,Gate,4842.477,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176717.673,1426597.937,./0.png
"177",TRUE,2019/09/13,Gate,4859.154,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176489.412,1427037.014,./0.png
"178",TRUE,2019/09/13,Gate,4861.696,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176450.173,1427105.701,./0.png
"179",TRUE,2019/09/13,Gate,4861.858,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176451.434,1427109.427,./0.png
"180",TRUE,2019/09/13,Gate,4861.852,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176447.856,1427110.747,./0.png
"181",TRUE,2019/09/13,Gate,4861.77,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176446.573,1427107.016,./0.png
"182",TRUE,2019/09/14,Gate,4866.105,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176218.821,1427519.299,./0.png
"183",TRUE,2019/09/14,Gate,4865.472,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176143.623,1427651.049,./0.png
"184",TRUE,2019/09/14,Gate,4865.496,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176139.836,1427652.323,./0.png
"185",TRUE,2019/09/14,Gate,4865.417,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176140.664,1427655.882,./0.png
"186",TRUE,2019/09/14,Gate,4865.544,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176144.352,1427654.93,./0.png
"187",TRUE,2019/09/25,Gate,4821.447,Potable,"12",,Yes,,,Active,Yes,No,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177509.15,1426194.001,./0.png
"188",TRUE,2019/10/03,Gate,4826.286,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177663.34,1426554.316,./0.png
"189",TRUE,2019/10/03,Gate,4826.826,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177663.201,1426550.884,./0.png
"190",TRUE,2019/10/04,Gate,4827.99,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177776.876,1426869.64,./0.png
"191",TRUE,2019/10/04,Gate,4828.039,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177778.956,1426875.841,./0.png
"192",TRUE,2019/10/04,Gate,4827.425,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177776.542,1426873.219,./0.png
"193",TRUE,2019/10/04,Gate,4828.868,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177899.063,1427136.741,./0.png
"194",TRUE,2019/10/04,Gate,4828.901,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177901.927,1427142.34,./0.png
"195",TRUE,2019/10/04,Gate,4828.353,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177899.662,1427140.469,./0.png
"196",TRUE,2019/10/04,Gate,4831.525,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178023.688,1427416.315,./0.png
"197",TRUE,2019/10/04,Gate,4832.166,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178024.279,1427412.866,./0.png
"198",TRUE,2019/10/04,Gate,4832.146,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178026.405,1427418.855,./0.png
"199",TRUE,2019/10/05,Gate,4834.85,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178246.774,1427968.257,./0.png
"200",TRUE,2019/10/07,Gate,4836.91,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178356.336,1428472.846,./0.png
"201",TRUE,2019/10/07,Gate,4837.008,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178360.496,1428477.252,./0.png
"202",TRUE,2019/10/07,Gate,4836.327,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178356.295,1428481.051,./0.png
"203",TRUE,2019/10/08,Gate,4829.991,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500S,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3178509.337,1428474.597,./0.png
"204",TRUE,2019/10/25,Gate,4827.103,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177719.014,1426891.506,./0.png
"205",TRUE,2019/10/31,Gate,4830.395,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177786.973,1427186.824,./0.png
"206",TRUE,2019/11/01,Gate,4842.352,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177241.701,1427197.761,./0.png
"207",TRUE,2019/11/04,Gate,4831.788,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177962.862,1427438.361,./0.png
"208",TRUE,2019/11/04,Gate,4836.088,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177592.356,1427472.693,./0.png
"209",TRUE,2019/11/04,Gate,4835.992,Potable,"8",,Yes,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177586.883,1427472.611,./0.png
"210",TRUE,2019/11/04,Gate,4836.131,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177589.542,1427473.672,./0.png
"211",TRUE,2019/11/04,Gate,4837.271,Potable,"6",,Yes,,,Active,Yes,Yes,"20",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177420.035,1427470.494,./0.png
"212",TRUE,2020/06/05,Gate,4826.335,Potable,"12",,Yes,,,Active,Yes,Yes,"38",AmericanFlowControl,Ford,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3177665.713,1426556.866,./0.png
"213",TRUE,2015/05/18,Gate,4766.257,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176488.764,1425666.562,./0.png
"214",TRUE,2015/05/18,Gate,4766.399,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176489.313,1425669.38,./0.png
"215",TRUE,2015/05/18,Gate,4771.918,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176520.639,1426029.993,./0.png
"216",TRUE,2015/05/18,Gate,4772.477,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176504.876,1426081.715,./0.png
"217",TRUE,2015/05/18,Gate,4772.44,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176506.718,1426085.075,./0.png
"218",TRUE,2015/05/18,Gate,4772.155,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176501.543,1426083.734,./0.png
"219",TRUE,2015/05/18,Gate,4771.329,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176460.768,1426244.714,./0.png
"220",TRUE,2015/05/18,Gate,4771.559,Potable,"8",,Yes,,,Active,Yes,Yes,"26",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176458.803,1426247,./0.png
"221",TRUE,2015/05/18,Ball,4770.844,Potable,"2",,Yes,,,Active,Yes,Yes,"8",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176434.32,1426337.953,./1.png
"222",TRUE,2015/05/21,Gate,4767.923,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176214.659,1425860.004,./0.png
"223",TRUE,2015/05/21,Gate,4774.622,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3176208.446,1426003.068,./0.png
"224",TRUE,2015/05/21,Gate,4775.862,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175976.273,1425995.635,./0.png
"225",TRUE,2015/05/21,Gate,4775.855,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175973.642,1425996.986,./0.png
"226",TRUE,2015/05/21,Gate,4775.748,Potable,"6",,Yes,,,Active,Yes,Yes,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175936.071,1426000.135,./0.png
"227",TRUE,2015/05/21,Gate,4775.475,Potable,"2",,Yes,,,Active,Yes,No,"8",Mueller,?,"0",Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175946.069,1426233.664,./0.png
"228",TRUE,2015/05/21,Gate,4777.587,Potable,"6",,Yes,,,Active,Yes,No,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175693.226,1426015.536,./0.png
"229",TRUE,2015/05/21,Gate,4777.463,Potable,"6",,Yes,,,Active,Yes,No,"20",Mueller,Star,1500C,Feature,,2021/10/25,rmaple,2021/10/25,rmaple,,3175690.857,1426016.77,./0.png
